region,annotation,x,y,cell_name,SampleSize,KCNQ3_GSS
Cortex,Glu Neu,6162.8418029667,11522.0059847062,Cell_4648,1002081,1.888671875
Subi,Glu Neu,891.759684685297,17346.9116751302,Cell_46480,1002081,2.0625
Subi,Mic,994.356840175396,17403.8662507615,Cell_46481,1002081,0.0
Subi,Glu Neu,1482.60465900721,17625.0365864894,Cell_46482,1002081,1.9052734375
Subi,GABA Neu,1902.75527075822,17817.1764143369,Cell_46483,1002081,1.9189453125
Cortex,Olig,2924.92486834003,18287.0650328194,Cell_46484,1002081,1.7421875
Midb,SM,-1586.4633456644,16225.7486130182,Cell_46485,1002081,0.0
Midb,GABA Neu,-1158.07405505473,16416.7161906092,Cell_46486,1002081,0.0
Midb,Mic,-1058.65514168256,16459.0113400225,Cell_46487,1002081,0.0
Midb,Unknown,-870.574455644673,16543.0687938236,Cell_46488,1002081,0.0
Midb,Olig,-599.552213951923,16671.765897551,Cell_46489,1002081,0.0
Cortex,Glu Neu,6880.43265026261,11850.0080820732,Cell_4649,1002081,1.962890625
Midb,Olig,-516.569908218713,16704.3225702189,Cell_46490,1002081,0.0
Subi,Astr,548.054657085027,17199.1826867688,Cell_46491,1002081,2.267578125
Subi,Glu Neu,694.739789440297,17263.1551179084,Cell_46492,1002081,2.14453125
Subi,Mic,1281.85643958546,17530.2188539759,Cell_46493,1002081,0.0
Subi,Glu Neu,1369.98850523151,17569.5379206607,Cell_46494,1002081,2.283203125
FT,Olig,2515.7398326967,18095.0035671227,Cell_46495,1002081,0.0
Cortex,Glu Neu,4347.45626658123,18939.4678386211,Cell_46496,1002081,2.5
Midb,GABA Neu,-1128.07818531546,16430.4729270893,Cell_46497,1002081,0.0
Midb,Ery,-267.287620373345,16825.2495769898,Cell_46498,1002081,0.0
Subi,Glu Neu,1845.44967845035,17802.9965310424,Cell_46499,1002081,1.9677734375
CAA,Astr,4760.19989600031,9499.68505794369,Cell_465,1002081,0.0
Cortex,Glu Neu,7059.95024781746,11945.5404439624,Cell_4650,1002081,2.24609375
FT,Olig,2286.75568792345,17992.1869272123,Cell_46500,1002081,0.0
FT,Olig,2484.64379883978,18088.4433324951,Cell_46501,1002081,0.0
Cortex,GABA Neu,3360.73633323673,18485.8371814333,Cell_46502,1002081,1.8671875
Cortex,Glu Neu,3435.00510219728,18525.3991575857,Cell_46503,1002081,2.30859375
Cortex,Astr,3509.69074196025,18564.0521679885,Cell_46504,1002081,2.095703125
Cortex,Olig,3610.20981945008,18599.1508155492,Cell_46505,1002081,1.91015625
Cortex,GABA Neu,3643.00781058319,18616.3929667385,Cell_46506,1002081,2.20703125
Cortex,Astr,3712.35563007128,18642.6965773699,Cell_46507,1002081,0.0
Cortex,Glu Neu,3770.33823968249,18676.9896813803,Cell_46508,1002081,2.439453125
Cortex,GABA Neu,4023.44758889454,18791.970798706,Cell_46509,1002081,2.349609375
Midb,Astr,-1311.88046511777,16353.8783976536,Cell_46510,1002081,0.0
Midb,Astr,-1092.62852107814,16446.7308883841,Cell_46511,1002081,0.0
Midb,Unknown,-639.813129450415,16658.8021525974,Cell_46512,1002081,0.0
Subi,Unknown,1707.55330701257,17734.2535987199,Cell_46514,1002081,1.9404296875
Subi,Glu Neu,1879.34783370112,17813.042180379,Cell_46515,1002081,2.20703125
Cortex,Astr,3017.78982309651,18334.0554592707,Cell_46516,1002081,1.8203125
Cortex,Mic,3331.53345502397,18482.3454907124,Cell_46517,1002081,0.0
Ependymal,Epe,-217.711374943655,16849.0864368731,Cell_46518,1002081,0.0
Subi,Olig,655.463063836296,17252.843046059,Cell_46519,1002081,0.0
CA1,Glu Neu,2806.74905679904,9990.53235479259,Cell_4652,1002081,0.0
Subi,Mic,1066.24035854453,17439.0338464552,Cell_46520,1002081,0.0
Cortex,End,3249.23444260599,18443.5012819416,Cell_46521,1002081,0.0
Cortex,Unknown,3294.11541099767,18460.7841832092,Cell_46522,1002081,1.82421875
Midb,Astr,-483.67945590755,16730.95841349,Cell_46523,1002081,0.0
Subi,Astr,383.38140810424,17119.2594669255,Cell_46524,1002081,1.9365234375
Subi,Olig,393.07285875952,17141.3065933641,Cell_46525,1002081,0.0
Subi,Unknown,1028.139021203,17423.760075055,Cell_46526,1002081,0.0
FT,Astr,2391.1707749129,18049.9752444485,Cell_46527,1002081,0.0
Cortex,Glu Neu,4209.29347263065,18876.1034766519,Cell_46529,1002081,0.0
CA1,Glu Neu,2949.38145535318,10053.7462684722,Cell_4653,1002081,0.0
Cortex,End,4409.98370494082,18975.8452966437,Cell_46530,1002081,0.0
Midb,Astr,-753.016977357346,16605.784336544,Cell_46531,1002081,0.0
Subi,Astr,48.4996154879227,16981.0777569416,Cell_46532,1002081,0.0
Subi,Astr,179.807554243535,17040.1981867418,Cell_46533,1002081,1.783203125
Subi,GABA Neu,1584.35083585921,17676.6502038399,Cell_46534,1002081,0.0
Subi,Glu Neu,1765.3447182558,17776.1600753854,Cell_46535,1002081,2.021484375
Subi,GABA Neu,1943.69320356006,17850.2533800065,Cell_46536,1002081,0.0
FT,Olig,2327.54317243565,18020.7942882784,Cell_46537,1002081,0.0
FT,Olig,2352.57734262412,18033.3756364961,Cell_46538,1002081,0.0
Cortex,Mic,3105.95322480309,18400.8926839253,Cell_46539,1002081,0.0
CA1,Glu Neu,3680.94843555183,10384.8576598242,Cell_4654,1002081,0.0
Cortex,Unknown,3575.70359502891,18597.6275046173,Cell_46540,1002081,0.0
Cortex,GABA Neu,3614.18105309452,18624.0752875264,Cell_46541,1002081,2.125
Cortex,Glu Neu,3933.26878130875,18758.3139619205,Cell_46542,1002081,2.34375
Cortex,Glu Neu,4174.71202406466,18872.3453634181,Cell_46543,1002081,2.9609375
Cortex,Glu Neu,4302.72574647918,18926.6545419571,Cell_46544,1002081,2.20703125
Cortex,GABA Neu,4374.19239404588,18962.7311034005,Cell_46545,1002081,0.0
Midb,Glu Neu,-927.579151373271,16537.8281197362,Cell_46546,1002081,0.0
Midb,Astr,-342.50610516191,16797.3537072935,Cell_46547,1002081,0.0
Subi,Glu Neu,1539.35389324437,17669.2154775291,Cell_46549,1002081,0.0
CA1,Glu Neu,4255.07314268875,10651.4637750109,Cell_4655,1002081,0.0
Subi,Unknown,2036.2744987705,17895.4634870309,Cell_46550,1002081,0.0
FT,Unknown,2635.83300986507,18166.5830949055,Cell_46551,1002081,2.0390625
Cortex,Glu Neu,3875.51184413198,18730.7252648154,Cell_46552,1002081,2.61328125
Meni,Meninge,4583.17929232629,19056.3765856574,Cell_46553,1002081,0.0
Ependymal,Epe,-310.617079778473,16814.1789876803,Cell_46554,1002081,0.0
Subi,Ery,-246.19648577472,16853.6249896096,Cell_46555,1002081,0.0
Subi,Glu Neu,824.565167342294,17344.6987948712,Cell_46558,1002081,2.203125
Subi,Glu Neu,2011.2230915488,17875.7232490331,Cell_46559,1002081,2.27734375
CA1,GABA Neu,4325.97247116339,10683.9796976004,Cell_4656,1002081,0.0
Cortex,Astr,2553.26757493429,18133.117456488,Cell_46560,1002081,0.0
Cortex,Unknown,3222.04069426056,18433.2299601705,Cell_46562,1002081,1.9765625
Midb,Astr,-1247.53509525883,16391.0895972811,Cell_46563,1002081,0.0
Midb,Olig,-809.071957257924,16588.8775560006,Cell_46564,1002081,0.0
Midb,Olig,-558.347858637288,16699.4642928675,Cell_46565,1002081,0.0
Ependymal,Epe,122.994056882916,17027.3441399994,Cell_46566,1002081,0.0
Subi,Glu Neu,876.526663363396,17372.9300352132,Cell_46567,1002081,2.1015625
FT,Unknown,2066.06193310855,17909.6747063859,Cell_46568,1002081,0.0
Cortex,Glu Neu,2680.78920240157,18186.1007984748,Cell_46569,1002081,1.7666015625
Cortex,Mic,5568.94552177139,11252.9331187714,Cell_4657,1002081,0.0
Cortex,Mic,3048.08658941504,18356.751404958,Cell_46570,1002081,0.0
Cortex,Glu Neu,3538.66167172669,18587.240208623,Cell_46571,1002081,3.1796875
Midb,Glu Neu,-742.491785097208,16626.0135314832,Cell_46573,1002081,1.9189453125
Ependymal,Epe,-325.085307628455,16809.7438571432,Cell_46574,1002081,0.0
Subi,GABA Neu,235.972232355398,17073.6575491474,Cell_46575,1002081,0.0
Subi,Glu Neu,359.24992765357,17133.4957463292,Cell_46576,1002081,2.154296875
Subi,Astr,704.506464240394,17287.4370466487,Cell_46577,1002081,1.8544921875
FT,GABA Neu,1975.09013399625,17865.7528238412,Cell_46578,1002081,1.990234375
FT,Olig,2199.90557074521,17977.6591212484,Cell_46579,1002081,0.0
Cortex,Glu Neu,5612.35020532133,11266.2385103827,Cell_4658,1002081,1.927734375
FT,Unknown,2517.81791069697,18116.8594951932,Cell_46580,1002081,1.7666015625
Cortex,Glu Neu,3130.46082597785,18397.8304160305,Cell_46581,1002081,0.0
Cortex,Unknown,3698.0723245774,18657.0488309967,Cell_46582,1002081,1.81640625
Cortex,Unknown,3955.95217497227,18780.8187092398,Cell_46583,1002081,0.0
Cortex,Astr,4214.85696533998,18895.1572833286,Cell_46584,1002081,1.779296875
Midb,GABA Neu,-898.112988653654,16549.1416185134,Cell_46585,1002081,0.0
Subi,Ery,1325.74694207077,17571.2508389582,Cell_46586,1002081,0.0
FT,Olig,2249.89868697733,18000.587015382,Cell_46587,1002081,0.0
FT,Olig,2364.8452422388,18052.2037707384,Cell_46588,1002081,0.0
Cortex,Glu Neu,3400.23245526331,18529.254417007,Cell_46589,1002081,2.078125
Cortex,GABA Neu,5711.23627366791,11319.2908005025,Cell_4659,1002081,0.0
Cortex,Glu Neu,3804.98863638143,18709.3833537348,Cell_46590,1002081,2.1015625
Cortex,Glu Neu,4080.13883602012,18841.0737772241,Cell_46591,1002081,2.03515625
Ependymal,Epe,-368.831637836013,16799.5822335834,Cell_46593,1002081,0.0
Subi,Glu Neu,1169.82170392912,17498.6400951907,Cell_46596,1002081,0.0
Subi,Glu Neu,1365.81665920128,17591.8279565669,Cell_46597,1002081,2.0390625
Subi,Astr,1788.4857328001,17785.6728796965,Cell_46598,1002081,0.0
Cortex,Glu Neu,2848.41502106584,18273.9790376307,Cell_46599,1002081,1.794921875
CAA,Glu Neu,4276.9137767193,9279.69011047829,Cell_466,1002081,1.9765625
Cortex,Glu Neu,5979.53161811164,11446.7372918226,Cell_4660,1002081,0.0
Cortex,Glu Neu,2988.88784146301,18339.5029777569,Cell_46600,1002081,1.8544921875
Midb,Astr,-1195.99047004016,16420.2298033728,Cell_46601,1002081,0.0
Midb,Astr,-867.778610262709,16572.9549653515,Cell_46602,1002081,0.0
Ependymal,Epe,-386.669306171898,16788.1010494834,Cell_46603,1002081,0.0
Ependymal,Epe,615.653493206703,17253.288114916,Cell_46605,1002081,0.0
Subi,Glu Neu,747.378302764746,17311.4995789665,Cell_46606,1002081,2.134765625
Subi,Astr,913.71903495525,17387.786935811,Cell_46607,1002081,1.94921875
Subi,Astr,1296.31839142356,17561.0547413319,Cell_46608,1002081,0.0
Subi,Ery,1434.28998700616,17632.0324759562,Cell_46609,1002081,0.0
Cortex,Glu Neu,7211.59707972354,12010.6882633646,Cell_4661,1002081,2.333984375
Cortex,Astr,3079.85964057532,18383.4248603016,Cell_46610,1002081,1.7626953125
Cortex,Olig,3200.33521447965,18439.7776427744,Cell_46611,1002081,1.7421875
Cortex,Mic,3891.14918423256,18756.5994526206,Cell_46613,1002081,0.0
Cortex,Glu Neu,4321.42535447452,18977.0363309371,Cell_46614,1002081,0.0
Cortex,End,4388.20300101509,18980.1581769458,Cell_46615,1002081,0.0
Midb,Ery,-424.278548566181,16774.1531146352,Cell_46616,1002081,0.0
Midb,Ery,-295.205412112347,16833.3487685802,Cell_46617,1002081,0.0
Subi,Glu Neu,1343.8102828411,17589.4364299636,Cell_46618,1002081,2.021484375
Subi,SM,1375.09123905413,17614.7840487551,Cell_46619,1002081,0.0
CA1,Astr,2864.35554568617,10013.6514472942,Cell_4662,1002081,0.0
Subi,Unknown,1561.39474367101,17685.9247836927,Cell_46620,1002081,1.8837890625
FT,Olig,2128.58937146814,17946.0521644086,Cell_46621,1002081,0.0
Cortex,GABA Neu,2893.10479108954,18298.8753115533,Cell_46622,1002081,1.8037109375
Midb,Astr,-1064.94895379734,16484.7288035262,Cell_46623,1002081,0.0
Midb,Glu Neu,-783.094347253312,16616.193554581,Cell_46624,1002081,0.0
Midb,Olig,-726.680483661887,16637.1154568532,Cell_46625,1002081,0.0
Subi,Olig,463.856213010998,17183.6706909103,Cell_46626,1002081,0.0
Subi,Unknown,1601.19803828873,17711.8804716546,Cell_46627,1002081,1.7626953125
Cortex,Glu Neu,2591.66980885509,18157.3304370953,Cell_46629,1002081,2.2578125
CA1,SM,3009.33244475338,10093.3427186911,Cell_4663,1002081,0.0
Cortex,Unknown,2701.23779376332,18208.680769939,Cell_46630,1002081,1.8330078125
Cortex,Astr,4560.79051923015,19069.2118043641,Cell_46631,1002081,0.0
Midb,Olig,-1425.39148561584,16318.3221292121,Cell_46632,1002081,0.0
Midb,Olig,-1106.61092999275,16470.022351218,Cell_46633,1002081,0.0
Midb,Olig,-622.282633705673,16687.7448843092,Cell_46634,1002081,0.0
Midb,Glu Neu,-571.380551723879,16711.0896492452,Cell_46635,1002081,0.0
Ependymal,Epe,412.762932661225,17167.9392986293,Cell_46636,1002081,1.7548828125
Subi,Unknown,569.180265750121,17241.8758789489,Cell_46637,1002081,0.0
Subi,Glu Neu,1056.31068343104,17463.0838267492,Cell_46638,1002081,1.9189453125
FT,Olig,1983.87261890186,17887.3830794773,Cell_46639,1002081,0.0
CA1,GABA Neu,3637.8853986595,10368.4085001614,Cell_4664,1002081,0.0
Cortex,Glu Neu,2920.21703927827,18333.3125878415,Cell_46640,1002081,1.72265625
Cortex,Olig,3290.35729776393,18495.3656317752,Cell_46641,1002081,1.794921875
Cortex,Unknown,3709.08961178479,18678.603862488,Cell_46642,1002081,1.87109375
Cortex,Glu Neu,3773.02124884723,18703.5236494557,Cell_46643,1002081,1.7744140625
Cortex,Glu Neu,4189.85726921799,18896.8937146712,Cell_46644,1002081,2.333984375
Midb,Olig,-996.626074282092,16520.4637183119,Cell_46645,1002081,0.0
Subi,Glu Neu,1460.41804530041,17663.8180791402,Cell_46646,1002081,2.177734375
Subi,Glu Neu,1504.77244467837,17665.4573642953,Cell_46647,1002081,1.9716796875
Subi,GABA Neu,1714.32666205084,17762.6634854062,Cell_46648,1002081,1.888671875
FT,Olig,2002.05193389535,17895.7204955259,Cell_46649,1002081,0.0
CA1,Glu Neu,3998.40315462282,10537.0499767773,Cell_4665,1002081,2.236328125
Cortex,Unknown,2445.13512478945,18097.8276105593,Cell_46650,1002081,0.0
Midb,Olig,-653.378667562599,16681.1846496816,Cell_46651,1002081,0.0
Subi,Unknown,795.512737419168,17345.6767087538,Cell_46652,1002081,0.0
Subi,Astr,1265.86490080351,17560.28994786,Cell_46653,1002081,0.0
Cortex,Glu Neu,2603.93770846976,18176.1585713376,Cell_46654,1002081,1.72265625
Cortex,Glu Neu,2653.78037641225,18194.6168608676,Cell_46655,1002081,0.0
Cortex,Glu Neu,3859.48583128357,18746.4785791391,Cell_46656,1002081,2.29296875
Cortex,Glu Neu,4266.0191938227,18939.5242347303,Cell_46657,1002081,2.451171875
Midb,Olig,-833.353885998226,16598.6442308006,Cell_46658,1002081,0.0
Midb,Glu Neu,-590.167935887786,16711.2745716014,Cell_46659,1002081,1.7666015625
CA1,Glu Neu,4790.79561590487,10893.8569095902,Cell_4666,1002081,0.0
Ependymal,Epe,-166.097801592044,16906.8622020855,Cell_46660,1002081,0.0
Subi,Olig,489.683374725977,17206.5170848873,Cell_46661,1002081,0.0
Subi,Glu Neu,516.836372993061,17228.8713839169,Cell_46662,1002081,1.9853515625
Subi,Glu Neu,1677.70160955105,17751.3672236622,Cell_46663,1002081,1.9765625
Subi,Unknown,1869.94472760135,17852.7357767855,Cell_46664,1002081,0.0
Cortex,Olig,2766.98422431918,18247.634676921,Cell_46665,1002081,1.7587890625
Cortex,GABA Neu,2865.87029266576,18300.6869670408,Cell_46666,1002081,1.931640625
Cortex,Glu Neu,3148.55864081465,18430.3337865963,Cell_46667,1002081,1.849609375
Cortex,GABA Neu,3507.94175859384,18591.8539855043,Cell_46668,1002081,2.52734375
Cortex,Glu Neu,4243.21982593601,18926.8676623678,Cell_46669,1002081,2.0859375
Ependymal,Epe,-354.954242123206,16819.6985923054,Cell_46670,1002081,0.0
Subi,DA Neu,305.296538798374,17119.2030268175,Cell_46671,1002081,0.0
Ependymal,Epe,1400.61750418985,17628.6912335249,Cell_46672,1002081,0.0
Cortex,Mic,2498.9145523099,18126.8925925061,Cell_46673,1002081,0.0
Cortex,Unknown,2567.4631042596,18169.3319141972,Cell_46674,1002081,1.7744140625
Cortex,Glu Neu,2725.73911892619,18232.0192588631,Cell_46675,1002081,2.078125
Cortex,Glu Neu,3681.97108758417,18670.5673430186,Cell_46676,1002081,2.27734375
Cortex,Unknown,3917.96053584203,18782.0975197017,Cell_46677,1002081,1.8671875
Subi,Glu Neu,641.248706475357,17295.8308588065,Cell_46678,1002081,2.0546875
Subi,Glu Neu,678.898698947986,17297.6958163961,Cell_46679,1002081,2.212890625
Cortex,Astr,6073.72240942021,11493.2356233267,Cell_4668,1002081,0.0
Subi,Glu Neu,764.150281049445,17344.4950444794,Cell_46680,1002081,2.048828125
Subi,Glu Neu,1127.88702920903,17515.7129700547,Cell_46681,1002081,1.91015625
Subi,Glu Neu,1155.91451915932,17524.1663603264,Cell_46682,1002081,1.892578125
Subi,Unknown,1656.03687984849,17745.8319290075,Cell_46683,1002081,2.021484375
Subi,Unknown,1809.1599965963,17814.9572580659,Cell_46684,1002081,1.8798828125
Cortex,Unknown,3312.09725161131,18503.1357287317,Cell_46686,1002081,0.0
Cortex,Glu Neu,3817.06533762812,18735.824860632,Cell_46687,1002081,2.08203125
Cortex,Astr,3976.96808542608,18806.9593195578,Cell_46688,1002081,1.896484375
Cortex,Glu Neu,4219.42999214295,18937.96017372,Cell_46689,1002081,1.7705078125
Cortex,GABA Neu,6223.89295648455,11554.4059330725,Cell_4669,1002081,0.0
Cortex,End,4395.65964936859,19002.2805275291,Cell_46690,1002081,0.0
Midb,Glu Neu,-914.179751580413,16576.9779100957,Cell_46693,1002081,0.0
Midb,Olig,-718.372856670292,16664.5787657174,Cell_46694,1002081,0.0
Subi,GABA Neu,-8.77150275347321,16981.2156532075,Cell_46695,1002081,0.0
Subi,End,1568.39377114374,17721.0390772843,Cell_46696,1002081,0.0
Subi,Glu Neu,1620.54646553282,17741.6569449713,Cell_46697,1002081,2.154296875
FT,Olig,2214.10110007052,18013.8735789576,Cell_46698,1002081,0.0
FT,Olig,2407.90200311925,18095.05368722,Cell_46699,1002081,0.0
Cortex,Astr,6905.35084622792,11872.4376052477,Cell_4670,1002081,0.0
Cortex,Glu Neu,2463.19846555979,18116.0132015646,Cell_46700,1002081,1.8671875
Cortex,Glu Neu,2526.55964552423,18150.5727280879,Cell_46701,1002081,2.1015625
Cortex,Unknown,2743.15991645965,18244.4094087128,Cell_46702,1002081,1.9013671875
Cortex,End,3041.30068235301,18381.1430319096,Cell_46703,1002081,0.0
Cortex,End,3242.10688888635,18471.0366769447,Cell_46704,1002081,1.73046875
Cortex,Glu Neu,3751.01173448112,18714.3325012618,Cell_46705,1002081,2.283203125
Midb,Ery,-436.559000204608,16808.1264940308,Cell_46706,1002081,0.0
Midb,Ery,-400.501266796879,16815.8621169209,Cell_46707,1002081,0.0
Cortex,Glu Neu,3216.19822701467,18472.3562374849,Cell_46708,1002081,2.20703125
Cortex,Glu Neu,4028.17106398714,18839.243293701,Cell_46709,1002081,2.47265625
Cortex,Astr,4127.43952906968,18877.0688385107,Cell_46710,1002081,1.8369140625
Cortex,Astr,4356.11963925773,18984.1466476235,Cell_46711,1002081,2.33984375
Midb,Astr,-1404.64199767483,16349.8413098833,Cell_46712,1002081,0.0
Midb,Olig,-1182.1538244057,16452.4291393533,Cell_46713,1002081,0.0
Midb,Glu Neu,-1021.81696877207,16529.8135223096,Cell_46714,1002081,0.0
Subi,Astr,-147.391917584831,16930.8432342465,Cell_46715,1002081,0.0
Subi,Astr,-95.7313181429963,16950.1352653814,Cell_46716,1002081,0.0
Subi,Unknown,433.095549799807,17200.3674450502,Cell_46717,1002081,0.0
Subi,Glu Neu,1096.14845211523,17503.3572942714,Cell_46718,1002081,2.216796875
CA1,Glu Neu,2989.52639662851,10076.5581883826,Cell_4672,1002081,1.73828125
FT,Olig,2066.43177782076,17947.2494747137,Cell_46720,1002081,0.0
Cortex,Glu Neu,3538.53942149164,18623.4891403987,Cell_46721,1002081,2.572265625
Cortex,Astr,3986.01699284448,18823.2110048407,Cell_46722,1002081,1.72265625
Midb,Astr,-1246.40673308658,16424.6116318078,Cell_46723,1002081,0.0
Midb,Olig,-894.411315527954,16592.6450392533,Cell_46724,1002081,1.7705078125
Midb,Glu Neu,-523.854186239867,16753.7891174373,Cell_46725,1002081,1.7265625
Subi,Astr,213.050614233669,17097.2499085606,Cell_46726,1002081,0.0
Subi,Unknown,738.583265835385,17342.6708369682,Cell_46727,1002081,0.0
Subi,Glu Neu,833.949445406432,17384.2074689215,Cell_46728,1002081,2.134765625
Subi,Glu Neu,1329.11010654479,17604.6976493401,Cell_46729,1002081,1.9013671875
CA1,GABA Neu,3708.29263218689,10399.5985861988,Cell_4673,1002081,0.0
Subi,Astr,1779.80667009391,17806.9959627414,Cell_46730,1002081,0.0
FT,OPC,2117.67550646017,17967.4504715983,Cell_46731,1002081,0.0
Cortex,Glu Neu,3173.13519012234,18455.9070778222,Cell_46732,1002081,0.0
Cortex,Glu Neu,4093.917494543,18878.197200683,Cell_46733,1002081,2.251953125
Midb,Unknown,-1043.55692261945,16522.0434253531,Cell_46734,1002081,0.0
Subi,Olig,998.889116900015,17458.7521184115,Cell_46735,1002081,0.0
FT,Olig,2275.00180529874,18041.8039227204,Cell_46736,1002081,0.0
Cortex,Astr,3071.04736661272,18407.4372285232,Cell_46737,1002081,1.892578125
Cortex,Glu Neu,3822.62883033745,18754.8786673088,Cell_46738,1002081,2.10546875
Cortex,Glu Neu,4000.44447061612,18839.7291126363,Cell_46739,1002081,2.068359375
FT,Olig,4926.8740558433,10961.7661003078,Cell_4674,1002081,0.0
Meni,Meninge,4516.32014562903,19077.4206941658,Cell_46740,1002081,0.0
Midb,Astr,-1233.03866935426,16436.2432641975,Cell_46741,1002081,0.0
Ependymal,Epe,152.717228097515,17072.8802036517,Cell_46742,1002081,0.0
Subi,Astr,601.67108429209,17276.57957775,Cell_46743,1002081,1.75
Subi,Glu Neu,1178.25626616523,17549.8148756972,Cell_46744,1002081,1.9765625
Subi,End,1304.64325544839,17595.6769399763,Cell_46745,1002081,0.0
Cortex,Glu Neu,2477.43474496344,18140.1446820153,Cell_46746,1002081,0.0
Cortex,Glu Neu,2661.38747305538,18221.2088160545,Cell_46747,1002081,1.7265625
Cortex,Glu Neu,2841.09626897821,18309.1278052888,Cell_46748,1002081,1.8583984375
Subi,Glu Neu,458.922711514787,17223.2138390271,Cell_46749,1002081,1.8115234375
Cortex,GABA Neu,5781.71873134012,11352.7156888416,Cell_4675,1002081,0.0
Cortex,Glu Neu,2432.21212991415,18126.0055487992,Cell_46750,1002081,2.03515625
Cortex,Glu Neu,3839.97440372609,18765.0340148567,Cell_46751,1002081,1.94921875
Midb,Olig,-1280.91295750776,16423.0883208758,Cell_46752,1002081,0.0
Subi,Unknown,1069.86366951947,17493.5028433028,Cell_46753,1002081,0.0
FT,Astr,2180.96146227979,17999.7751958198,Cell_46754,1002081,0.0
